INFO:2022-12-05 01:01:04:flag punishment activated! All rewards will be rectified!
INFO:2022-12-05 01:01:41:epsilon is 0.3, episode is 0
INFO:2022-12-05 02:33:06:running reward: -20162.94 at episode 16, frame count 47400, epsilon 0.0011149209970080917
INFO:2022-12-05 02:33:17:running reward: -20162.94 at episode 16, frame count 47500, epsilon 0.04188391254457482
INFO:2022-12-05 02:33:27:running reward: -20162.94 at episode 16, frame count 47600, epsilon 0.015174079748634946
INFO:2022-12-05 02:33:38:running reward: -20162.94 at episode 16, frame count 47700, epsilon 0.005497401800103737
INFO:2022-12-05 02:33:47:running reward: -20162.94 at episode 16, frame count 47800, epsilon 0.0019916480638308568
INFO:2022-12-05 02:33:58:running reward: -20162.94 at episode 16, frame count 47900, epsilon 0.07481966305138833
INFO:2022-12-05 02:34:09:running reward: -20162.94 at episode 16, frame count 48000, epsilon 0.027106339043648356
INFO:2022-12-05 02:34:20:running reward: -20162.94 at episode 16, frame count 48100, epsilon 0.009820327790631259
INFO:2022-12-05 02:34:30:running reward: -20162.94 at episode 16, frame count 48200, epsilon 0.003557796490339496
INFO:2022-12-05 02:34:41:running reward: -20162.94 at episode 16, frame count 48300, epsilon 0.001288950444072538
INFO:2022-12-05 02:34:52:running reward: -20162.94 at episode 16, frame count 48400, epsilon 0.04842162612301505
INFO:2022-12-05 02:35:02:running reward: -20162.94 at episode 16, frame count 48500, epsilon 0.017542621300415916
INFO:2022-12-05 02:35:13:running reward: -20162.94 at episode 16, frame count 48600, epsilon 0.006355498291362296
INFO:2022-12-05 02:35:25:running reward: -20162.94 at episode 16, frame count 48700, epsilon 0.0023025269621793293
INFO:2022-12-05 02:35:36:running reward: -20162.94 at episode 16, frame count 48800, epsilon 0.08649836012976679
INFO:2022-12-05 02:35:47:running reward: -20162.94 at episode 16, frame count 48900, epsilon 0.03133740223858905
INFO:2022-12-05 02:35:57:running reward: -20162.94 at episode 16, frame count 49000, epsilon 0.011353195339077615
INFO:2022-12-05 02:36:08:running reward: -20162.94 at episode 16, frame count 49100, epsilon 0.004113137503418574
INFO:2022-12-05 02:36:11:running reward: -20162.94 at episode 16, frame count 49129, epsilon 0.011772430676769304
INFO:2022-12-05 02:36:11:time per episode 200.0415 seconds
INFO:2022-12-05 02:36:11:epsilon is 0.011772430676769304, episode is 17
INFO:2022-12-05 02:36:19:running reward: -19873.47 at episode 17, frame count 49200, epsilon 0.012657915866672044
INFO:2022-12-05 02:36:32:running reward: -19873.47 at episode 17, frame count 49300, epsilon 0.004585823366142809
INFO:2022-12-05 02:36:41:running reward: -19873.47 at episode 17, frame count 49400, epsilon 0.0016613932472747926
INFO:2022-12-05 02:36:52:running reward: -19873.47 at episode 17, frame count 49500, epsilon 0.062413076493974616
INFO:2022-12-05 02:37:04:running reward: -19873.47 at episode 17, frame count 49600, epsilon 0.022611569515367445
INFO:2022-12-05 02:37:15:running reward: -19873.47 at episode 17, frame count 49700, epsilon 0.008191922344953686
INFO:2022-12-05 02:37:26:running reward: -19873.47 at episode 17, frame count 49800, epsilon 0.002967843150390038
INFO:2022-12-05 02:37:37:running reward: -19873.47 at episode 17, frame count 49900, epsilon 0.0010752168531898924
INFO:2022-12-05 02:37:47:running reward: -19873.47 at episode 17, frame count 50000, epsilon 0.04039235853150907
INFO:2022-12-05 02:37:58:running reward: -19873.47 at episode 17, frame count 50100, epsilon 0.014633706173946357
INFO:2022-12-05 02:38:08:running reward: -19873.47 at episode 17, frame count 50200, epsilon 0.005301630411562776
INFO:2022-12-05 02:38:18:running reward: -19873.47 at episode 17, frame count 50300, epsilon 0.0019207222481239302
INFO:2022-12-05 02:38:30:running reward: -19873.47 at episode 17, frame count 50400, epsilon 0.07215521357901018
INFO:2022-12-05 02:38:41:running reward: -19873.47 at episode 17, frame count 50500, epsilon 0.02614103837511491
INFO:2022-12-05 02:38:52:running reward: -19873.47 at episode 17, frame count 50600, epsilon 0.00947061000077224
INFO:2022-12-05 02:39:03:running reward: -19873.47 at episode 17, frame count 50700, epsilon 0.0034310975906798823
INFO:2022-12-05 02:39:13:running reward: -19873.47 at episode 17, frame count 50800, epsilon 0.0012430488295695182
INFO:2022-12-05 02:39:25:running reward: -19873.47 at episode 17, frame count 50900, epsilon 0.046697253532797064
INFO:2022-12-05 02:39:35:running reward: -19873.47 at episode 17, frame count 51000, epsilon 0.016917900122028363
INFO:2022-12-05 02:39:45:running reward: -19873.47 at episode 17, frame count 51100, epsilon 0.0061291686959257345
INFO:2022-12-05 02:39:55:running reward: -19873.47 at episode 17, frame count 51200, epsilon 0.0022205302450155335
INFO:2022-12-05 02:40:05:running reward: -19873.47 at episode 17, frame count 51300, epsilon 0.08341801332506335
INFO:2022-12-05 02:40:16:running reward: -19873.47 at episode 17, frame count 51400, epsilon 0.0302214265517838
INFO:2022-12-05 02:40:27:running reward: -19873.47 at episode 17, frame count 51500, epsilon 0.01094888965127687
INFO:2022-12-05 02:40:37:running reward: -19873.47 at episode 17, frame count 51600, epsilon 0.003966662010161204
INFO:2022-12-05 02:40:47:running reward: -19873.47 at episode 17, frame count 51700, epsilon 0.0014370779141993763
INFO:2022-12-05 02:40:58:running reward: -19873.47 at episode 17, frame count 51800, epsilon 0.05398628767382502
INFO:2022-12-05 02:41:00:running reward: -19873.47 at episode 17, frame count 51821, epsilon 0.0011149209970080917
INFO:2022-12-05 02:41:00:time per episode 289.0482 seconds
INFO:2022-12-05 02:41:00:epsilon is 0.0011149209970080917, episode is 18
INFO:2022-12-05 02:41:08:running reward: -19901.17 at episode 18, frame count 51900, epsilon 0.016917900122028363
INFO:2022-12-05 02:41:19:running reward: -19901.17 at episode 18, frame count 52000, epsilon 0.0061291686959257345
INFO:2022-12-05 02:41:29:running reward: -19901.17 at episode 18, frame count 52100, epsilon 0.0022205302450155335
INFO:2022-12-05 02:41:39:running reward: -19901.17 at episode 18, frame count 52200, epsilon 0.08341801332506335
INFO:2022-12-05 02:41:50:running reward: -19901.17 at episode 18, frame count 52300, epsilon 0.0302214265517838
INFO:2022-12-05 02:42:02:running reward: -19901.17 at episode 18, frame count 52400, epsilon 0.01094888965127687
INFO:2022-12-05 02:42:11:running reward: -19901.17 at episode 18, frame count 52500, epsilon 0.003966662010161204
INFO:2022-12-05 02:42:22:running reward: -19901.17 at episode 18, frame count 52600, epsilon 0.0014370779141993763
INFO:2022-12-05 02:42:33:running reward: -19901.17 at episode 18, frame count 52700, epsilon 0.05398628767382502
INFO:2022-12-05 02:42:43:running reward: -19901.17 at episode 18, frame count 52800, epsilon 0.019558636830395097
INFO:2022-12-05 02:42:55:running reward: -19901.17 at episode 18, frame count 52900, epsilon 0.0070858784914888725
INFO:2022-12-05 02:43:06:running reward: -19901.17 at episode 18, frame count 53000, epsilon 0.0025671356563109903
INFO:2022-12-05 02:43:17:running reward: -19901.17 at episode 18, frame count 53100, epsilon 0.0964388379154446
INFO:2022-12-05 02:43:28:running reward: -19901.17 at episode 18, frame count 53200, epsilon 0.0349387277474913
INFO:2022-12-05 02:43:39:running reward: -19901.17 at episode 18, frame count 53300, epsilon 0.012657915866672044
INFO:2022-12-05 02:43:50:running reward: -19901.17 at episode 18, frame count 53400, epsilon 0.004585823366142809
INFO:2022-12-05 02:44:01:running reward: -19901.17 at episode 18, frame count 53500, epsilon 0.0016613932472747926
INFO:2022-12-05 02:44:12:running reward: -19901.17 at episode 18, frame count 53600, epsilon 0.062413076493974616
INFO:2022-12-05 02:44:23:running reward: -19901.17 at episode 18, frame count 53700, epsilon 0.022611569515367445
INFO:2022-12-05 02:44:33:running reward: -19901.17 at episode 18, frame count 53800, epsilon 0.008191922344953686
INFO:2022-12-05 02:44:40:running reward: -19901.17 at episode 18, frame count 53859, epsilon 0.0695856494710045
INFO:2022-12-05 02:44:40:time per episode 220.3924 seconds
INFO:2022-12-05 02:44:40:epsilon is 0.0695856494710045, episode is 19
INFO:2022-12-05 02:44:45:running reward: -19780.47 at episode 19, frame count 53900, epsilon 0.004265021844233421
INFO:2022-12-05 02:44:55:running reward: -19780.47 at episode 19, frame count 54000, epsilon 0.001545170392694149
INFO:2022-12-05 02:45:05:running reward: -19780.47 at episode 19, frame count 54100, epsilon 0.0580469663480544
INFO:2022-12-05 02:45:16:running reward: -19780.47 at episode 19, frame count 54200, epsilon 0.02102977594546134
INFO:2022-12-05 02:45:27:running reward: -19780.47 at episode 19, frame count 54300, epsilon 0.0076188559737046056
INFO:2022-12-05 02:45:39:running reward: -19780.47 at episode 19, frame count 54400, epsilon 0.002760227522090274
INFO:2022-12-05 02:45:49:running reward: -19780.47 at episode 19, frame count 54500, epsilon 0.0010000000000000002
INFO:2022-12-05 02:46:01:running reward: -19780.47 at episode 19, frame count 54600, epsilon 0.03756670890311598
INFO:2022-12-05 02:46:13:running reward: -19780.47 at episode 19, frame count 54700, epsilon 0.013610004466105522
INFO:2022-12-05 02:46:23:running reward: -19780.47 at episode 19, frame count 54800, epsilon 0.00493075456902875
INFO:2022-12-05 02:46:33:running reward: -19780.47 at episode 19, frame count 54900, epsilon 0.001786358019245739
INFO:2022-12-05 02:46:44:running reward: -19780.47 at episode 19, frame count 55000, epsilon 0.06710759170575145
INFO:2022-12-05 02:46:54:running reward: -19780.47 at episode 19, frame count 55100, epsilon 0.024312340619997878
INFO:2022-12-05 02:47:04:running reward: -19780.47 at episode 19, frame count 55200, epsilon 0.008808092965317064
INFO:2022-12-05 02:47:14:running reward: -19780.47 at episode 19, frame count 55300, epsilon 0.0031910749729235524
INFO:2022-12-05 02:47:25:running reward: -19780.47 at episode 19, frame count 55400, epsilon 0.0011560912813835744
INFO:2022-12-05 02:47:35:running reward: -19780.47 at episode 19, frame count 55500, epsilon 0.043430544633167076
INFO:2022-12-05 02:47:45:running reward: -19780.47 at episode 19, frame count 55600, epsilon 0.0157344075028561
INFO:2022-12-05 02:47:56:running reward: -19780.47 at episode 19, frame count 55700, epsilon 0.00570040236789636
INFO:2022-12-05 02:48:06:running reward: -19780.47 at episode 19, frame count 55800, epsilon 0.0020651929314796274
INFO:2022-12-05 02:48:16:running reward: -19780.47 at episode 19, frame count 55900, epsilon 0.07758250168566791
INFO:2022-12-05 02:48:27:running reward: -19780.47 at episode 19, frame count 56000, epsilon 0.028107285020807282
INFO:2022-12-05 02:48:38:running reward: -19780.47 at episode 19, frame count 56100, epsilon 0.01018295948281905
INFO:2022-12-05 02:48:48:running reward: -19780.47 at episode 19, frame count 56200, epsilon 0.0036891739544382437
INFO:2022-12-05 02:48:58:running reward: -19780.47 at episode 19, frame count 56300, epsilon 0.001336547050891116
INFO:2022-12-05 02:49:09:running reward: -19780.47 at episode 19, frame count 56400, epsilon 0.05020967399614466
INFO:2022-12-05 02:49:19:running reward: -19780.47 at episode 19, frame count 56500, epsilon 0.01819041133178823
INFO:2022-12-05 02:49:22:running reward: -19780.47 at episode 19, frame count 56526, epsilon 0.046697253532797064
INFO:2022-12-05 02:49:22:time per episode 281.1414 seconds
